Date,Invoice Number,Sales Rep,Location,Status,Client Name,Client ID,Lead Source,Product ID,Product Name,Unit Price,Quantity,Gross Value,Discount,Revenue,VAT Rate,VAT Charged,Invoice Total,COGS per Unit,COGS,Shipping per Unit,Total Shipping,VAT on Shipping,VAT on Shipping Value,Profit,Profit Margin,Operating Profit,Operating Profit Margin,Margin Difference
27/05/2025,483,Mark,Sheffield,Paid,Planetary Partners,C021,Website,P007,Keyboard Tray,£25.00,2,£50.00,8%,£46.00,20%,£9.20,£55.20,£14.00,£28.00,£7.00,£14.00,20%,£2.80,£18.00,39.10%,£4.00,8.70%,30.40%
27/06/2025,74,Lisa,Manchester,Paid,Galactic Enterprises,C003,Referral,P007,Keyboard Tray,£25.00,5,£125.00,1%,£123.75,20%,£24.75,£148.50,£14.00,£70.00,£7.00,£35.00,20%,£7.00,£53.75,43.40%,£18.75,15.20%,28.20%
27/06/2025,156,Dave,London,Paid,Comet Corporation,C016,Social Media Outreach,P005,Software License,£200.00,13,"£2,600.00",2%,"£2,548.00",20%,£509.60,"£3,057.60",£110.00,"£1,430.00", £-   , £-   ,0%, £-   ,"£1,118.00",43.90%,"£1,118.00",43.90%,0.00%
27/06/2025,436,Lisa,Bristol,Pending,Celestial Industries,C013,SEO,P005,Software License,£200.00,16,"£3,200.00",3%,"£3,104.00",20%,£620.80,"£3,724.80",£110.00,"£1,760.00", £-   , £-   ,0%, £-   ,"£1,344.00",43.30%,"£1,344.00",43.30%,0.00%
27/06/2025,445,Mark,Manchester,Pending,Mercury Industries,C023,Social Media Outreach,P003,Network Switch,£130.00,13,"£1,690.00",2%,"£1,656.20",20%,£331.24,"£1,987.44",£72.00,£936.00,£8.00,£104.00,20%,£20.80,£720.20,43.50%,£616.20,37.20%,6.30%
27/06/2025,549,Jack,Newcastle,Pending,Interstellar Enterprises,C019,Content Outreach,P003,Network Switch,£130.00,11,"£1,430.00",4%,"£1,372.80",20%,£274.56,"£1,647.36",£72.00,£792.00,£8.00,£88.00,20%,£17.60,£580.80,42.30%,£492.80,35.90%,6.40%
27/06/2025,918,Dave,Manchester,Pending,Venus Ventures,C024,SEO,P006,Monitor Stand,£40.00,8,£320.00,6%,£300.80,20%,£60.16,£360.96,£24.00,£192.00,£7.00,£56.00,20%,£11.20,£108.80,36.20%,£52.80,17.60%,18.60%
27/07/2025,816,Lisa,Newcastle,Shipping,Saturn Solutions,C022,Events Outreach,P004,Data Storage Device,£70.00,16,"£1,120.00",3%,"£1,086.40",20%,£217.28,"£1,303.68",£30.00,£480.00,£8.00,£128.00,20%,£25.60,£606.40,55.80%,£478.40,44.00%,11.80%
27/09/2025,171,Mark,Sheffield,Pending,Infinity Innovations,C009,Content Outreach,P004,Data Storage Device,£70.00,13,£910.00,8%,£837.20,20%,£167.44,"£1,004.64",£30.00,£390.00,£8.00,£104.00,20%,£20.80,£447.20,53.40%,£343.20,41.00%,12.40%
27/09/2025,383,Daniel,Nottingham,Shipping,Nebula Technologies,C007,SEO,P008,Cable Management Tray,£20.00,13,£260.00,2%,£254.80,20%,£50.96,£305.76,£12.00,£156.00,£6.00,£78.00,20%,£15.60,£98.80,38.80%,£20.80,8.20%,30.60%
27/09/2025,529,Mark,Liverpool,Paid,Lunar Labs,C012,SEO,P006,Monitor Stand,£40.00,20,£800.00,3%,£776.00,20%,£155.20,£931.20,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£296.00,38.10%,£156.00,20.10%,18.00%
27/09/2025,773,Lucas,Liverpool,Paid,Aurora Enterprises,C010,Content Outreach,P002,Server Key,£150.00,19,"£2,850.00",6%,"£2,679.00",20%,£535.80,"£3,214.80",£80.00,"£1,520.00", £-   , £-   ,0%, £-   ,"£1,159.00",43.30%,"£1,159.00",43.30%,0.00%
27/11/2025,15,Jack,London,Paid,Mars Enterprises,C025,SEO,P001,Laptop,£220.00,12,"£2,640.00",7%,"£2,455.20",20%,£491.04,"£2,946.24",£140.00,"£1,680.00",£15.00,£180.00,20%,£36.00,£775.20,31.60%,£595.20,24.20%,7.40%
27/11/2025,185,Jack,Nottingham,Shipping,Venus Ventures,C024,SEO,P004,Data Storage Device,£70.00,12,£840.00,6%,£789.60,20%,£157.92,£947.52,£30.00,£360.00,£8.00,£96.00,20%,£19.20,£429.60,54.40%,£333.60,42.20%,12.20%
28/01/2025,964,Jack,Nottingham,Shipping,Cosmos Creations,C020,Website,P004,Data Storage Device,£70.00,9,£630.00,5%,£598.50,20%,£119.70,£718.20,£30.00,£270.00,£8.00,£72.00,20%,£14.40,£328.50,54.90%,£256.50,42.90%,12.00%
28/01/2025,977,Jack,Newcastle,Paid,Stellar Systems,C006,Referral,P001,Laptop,£220.00,14,"£3,080.00",8%,"£2,833.60",20%,£566.72,"£3,400.32",£140.00,"£1,960.00",£15.00,£210.00,20%,£42.00,£873.60,30.80%,£663.60,23.40%,7.40%
28/02/2025,564,Lisa,Newcastle,Shipping,Planetary Partners,C021,Social Media Outreach,P006,Monitor Stand,£40.00,20,£800.00,8%,£736.00,20%,£147.20,£883.20,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£256.00,34.80%,£116.00,15.80%,19.00%
28/03/2025,193,Lisa,Newcastle,Pending,Solar Solutions,C011,Social Media Outreach,P003,Network Switch,£130.00,19,"£2,470.00",10%,"£2,223.00",20%,£444.60,"£2,667.60",£72.00,"£1,368.00",£8.00,£152.00,20%,£30.40,£855.00,38.50%,£703.00,31.60%,6.90%
28/03/2025,253,Dave,Brighton,Pending,Aurora Enterprises,C010,Content Outreach,P010,Standing Desk,£530.00,11,"£5,830.00",12%,"£5,130.40",20%,"£1,026.08","£6,156.48",£360.00,"£3,960.00",£60.00,£660.00,20%,£132.00,"£1,170.40",22.80%,£510.40,9.90%,12.90%
28/04/2025,373,Alexandra,Sheffield,Shipping,Moonbeam Innovations,C005,Social Media Outreach,P003,Network Switch,£130.00,14,"£1,820.00",2%,"£1,783.60",20%,£356.72,"£2,140.32",£72.00,"£1,008.00",£8.00,£112.00,20%,£22.40,£775.60,43.50%,£663.60,37.20%,6.30%
28/04/2025,524,Dave,Nottingham,Pending,Nebula Technologies,C007,Social Media Outreach,P006,Monitor Stand,£40.00,16,£640.00,5%,£608.00,20%,£121.60,£729.60,£24.00,£384.00,£7.00,£112.00,20%,£22.40,£224.00,36.80%,£112.00,18.40%,18.40%
28/04/2025,556,Daniel,Liverpool,Shipping,Saturn Solutions,C022,Referral,P002,Server Key,£150.00,7,"£1,050.00",6%,£987.00,20%,£197.40,"£1,184.40",£80.00,£560.00, £-   , £-   ,0%, £-   ,£427.00,43.30%,£427.00,43.30%,0.00%
28/04/2025,597,Daniel,Liverpool,Shipping,Planetary Partners,C021,SEO,P001,Laptop,£220.00,11,"£2,420.00",5%,"£2,299.00",20%,£459.80,"£2,758.80",£140.00,"£1,540.00",£15.00,£165.00,20%,£33.00,£759.00,33.00%,£594.00,25.80%,7.20%
28/04/2025,646,Alexandra,Newcastle,Pending,Venus Ventures,C024,SEO,P004,Data Storage Device,£70.00,2,£140.00,4%,£134.40,20%,£26.88,£161.28,£30.00,£60.00,£8.00,£16.00,20%,£3.20,£74.40,55.40%,£58.40,43.50%,11.90%
28/04/2025,737,Daniel,Sheffield,Paid,Nova Innovations,C018,Content Outreach,P010,Standing Desk,£530.00,8,"£4,240.00",2%,"£4,155.20",20%,£831.04,"£4,986.24",£360.00,"£2,880.00",£60.00,£480.00,20%,£96.00,"£1,275.20",30.70%,£795.20,19.10%,11.60%
28/04/2025,994,Lisa,Birmingham,Paid,Nebula Technologies,C007,SEO,P001,Laptop,£220.00,18,"£3,960.00",3%,"£3,841.20",20%,£768.24,"£4,609.44",£140.00,"£2,520.00",£15.00,£270.00,20%,£54.00,"£1,321.20",34.40%,"£1,051.20",27.40%,7.00%
28/05/2025,52,Mark,Leeds,Pending,Saturn Solutions,C022,Referral,P001,Laptop,£220.00,13,"£2,860.00",5%,"£2,717.00",20%,£543.40,"£3,260.40",£140.00,"£1,820.00",£15.00,£195.00,20%,£39.00,£897.00,33.00%,£702.00,25.80%,7.20%
28/05/2025,329,Sarah,Nottingham,Pending,Galactic Enterprises,C003,Events Outreach,P005,Software License,£200.00,3,£600.00,6%,£564.00,20%,£112.80,£676.80,£110.00,£330.00, £-   , £-   ,0%, £-   ,£234.00,41.50%,£234.00,41.50%,0.00%
28/06/2025,450,Lucas,Brighton,Paid,Moonbeam Innovations,C005,SEO,P006,Monitor Stand,£40.00,5,£200.00,8%,£184.00,20%,£36.80,£220.80,£24.00,£120.00,£7.00,£35.00,20%,£7.00,£64.00,34.80%,£29.00,15.80%,19.00%
28/06/2025,462,Mark,Bristol,Shipping,Orion Enterprises,C015,Events Outreach,P003,Network Switch,£130.00,16,"£2,080.00",5%,"£1,976.00",20%,£395.20,"£2,371.20",£72.00,"£1,152.00",£8.00,£128.00,20%,£25.60,£824.00,41.70%,£696.00,35.20%,6.50%
28/06/2025,870,Dave,London,Pending,Cosmos Creations,C020,SEO,P001,Laptop,£220.00,7,"£1,540.00",3%,"£1,493.80",20%,£298.76,"£1,792.56",£140.00,£980.00,£15.00,£105.00,20%,£21.00,£513.80,34.40%,£408.80,27.40%,7.00%
28/06/2025,895,Lucas,Newcastle,Pending,Infinity Innovations,C009,Social Media Outreach,P006,Monitor Stand,£40.00,6,£240.00,3%,£232.80,20%,£46.56,£279.36,£24.00,£144.00,£7.00,£42.00,20%,£8.40,£88.80,38.10%,£46.80,20.10%,18.00%
28/08/2025,607,Mark,London,Shipping,AstroTech,C017,SEO,P003,Network Switch,£130.00,2,£260.00,8%,£239.20,20%,£47.84,£287.04,£72.00,£144.00,£8.00,£16.00,20%,£3.20,£95.20,39.80%,£79.20,33.10%,6.70%
28/09/2025,429,Lucas,Sheffield,Paid,Stellar Systems,C006,SEO,P008,Cable Management Tray,£20.00,16,£320.00,4%,£307.20,20%,£61.44,£368.64,£12.00,£192.00,£6.00,£96.00,20%,£19.20,£115.20,37.50%,£19.20,6.30%,31.20%
28/10/2025,183,Alexandra,Manchester,Pending,Mars Enterprises,C025,SEO,P010,Standing Desk,£530.00,14,"£7,420.00",5%,"£7,049.00",20%,"£1,409.80","£8,458.80",£360.00,"£5,040.00",£60.00,£840.00,20%,£168.00,"£2,009.00",28.50%,"£1,169.00",16.60%,11.90%
28/10/2025,544,Daniel,Newcastle,Pending,Galactic Enterprises,C003,SEO,P003,Network Switch,£130.00,2,£260.00,7%,£241.80,20%,£48.36,£290.16,£72.00,£144.00,£8.00,£16.00,20%,£3.20,£97.80,40.40%,£81.80,33.80%,6.60%
28/10/2025,615,Alexandra,London,Pending,Cosmic Creations,C008,SEO,P010,Standing Desk,£530.00,10,"£5,300.00",4%,"£5,088.00",20%,"£1,017.60","£6,105.60",£360.00,"£3,600.00",£60.00,£600.00,20%,£120.00,"£1,488.00",29.20%,£888.00,17.50%,11.70%
28/10/2025,724,Lisa,Sheffield,Shipping,Mercury Industries,C023,Website,P010,Standing Desk,£530.00,5,"£2,650.00",2%,"£2,597.00",20%,£519.40,"£3,116.40",£360.00,"£1,800.00",£60.00,£300.00,20%,£60.00,£797.00,30.70%,£497.00,19.10%,11.60%
28/10/2025,967,Jack,Newcastle,Shipping,Aurora Enterprises,C010,SEO,P006,Monitor Stand,£40.00,13,£520.00,8%,£478.40,20%,£95.68,£574.08,£24.00,£312.00,£7.00,£91.00,20%,£18.20,£166.40,34.80%,£75.40,15.80%,19.00%
28/11/2025,499,Lucas,Birmingham,Shipping,Venus Ventures,C024,SEO,P007,Keyboard Tray,£25.00,5,£125.00,5%,£118.75,20%,£23.75,£142.50,£14.00,£70.00,£7.00,£35.00,20%,£7.00,£48.75,41.10%,£13.75,11.60%,29.50%
28/11/2025,777,Jack,Birmingham,Pending,Galactic Enterprises,C003,Website,P008,Cable Management Tray,£20.00,1,£20.00,3%,£19.40,20%,£3.88,£23.28,£12.00,£12.00,£6.00,£6.00,20%,£1.20,£7.40,38.10%,£1.40,7.20%,30.90%
28/12/2025,310,Dave,Sheffield,Paid,Orion Enterprises,C015,SEO,P002,Server Key,£150.00,9,"£1,350.00",7%,"£1,255.50",20%,£251.10,"£1,506.60",£80.00,£720.00, £-   , £-   ,0%, £-   ,£535.50,42.70%,£535.50,42.70%,0.00%
28/12/2025,376,Sarah,Bristol,Pending,Lunar Labs,C012,Referral,P003,Network Switch,£130.00,18,"£2,340.00",10%,"£2,106.00",20%,£421.20,"£2,527.20",£72.00,"£1,296.00",£8.00,£144.00,20%,£28.80,£810.00,38.50%,£666.00,31.60%,6.90%
28/12/2025,394,Jack,Liverpool,Shipping,Solar Solutions,C011,Website,P006,Monitor Stand,£40.00,19,£760.00,4%,£729.60,20%,£145.92,£875.52,£24.00,£456.00,£7.00,£133.00,20%,£26.60,£273.60,37.50%,£140.60,19.30%,18.20%
29/01/2025,181,Lucas,Bristol,Shipping,Interstellar Enterprises,C019,Content Outreach,P010,Standing Desk,£530.00,7,"£3,710.00",4%,"£3,561.60",20%,£712.32,"£4,273.92",£360.00,"£2,520.00",£60.00,£420.00,20%,£84.00,"£1,041.60",29.20%,£621.60,17.50%,11.70%
29/01/2025,746,Lisa,Leeds,Shipping,Infinity Innovations,C009,Content Outreach,P006,Monitor Stand,£40.00,18,£720.00,3%,£698.40,20%,£139.68,£838.08,£24.00,£432.00,£7.00,£126.00,20%,£25.20,£266.40,38.10%,£140.40,20.10%,18.00%
29/01/2025,780,Alexandra,Manchester,Pending,Sunrise Solutions,C004,Referral,P010,Standing Desk,£530.00,1,£530.00,12%,£466.40,20%,£93.28,£559.68,£360.00,£360.00,£60.00,£60.00,20%,£12.00,£106.40,22.80%,£46.40,9.90%,12.90%
29/03/2025,14,Daniel,Brighton,Shipping,Moonbeam Innovations,C005,SEO,P001,Laptop,£220.00,9,"£1,980.00",5%,"£1,881.00",20%,£376.20,"£2,257.20",£140.00,"£1,260.00",£15.00,£135.00,20%,£27.00,£621.00,33.00%,£486.00,25.80%,7.20%
29/04/2025,715,Sarah,Newcastle,Paid,Saturn Solutions,C022,SEO,P005,Software License,£200.00,18,"£3,600.00",3%,"£3,492.00",20%,£698.40,"£4,190.40",£110.00,"£1,980.00", £-   , £-   ,0%, £-   ,"£1,512.00",43.30%,"£1,512.00",43.30%,0.00%
29/05/2025,557,Sarah,Brighton,Shipping,Mercury Industries,C023,SEO,P005,Software License,£200.00,14,"£2,800.00",6%,"£2,632.00",20%,£526.40,"£3,158.40",£110.00,"£1,540.00", £-   , £-   ,0%, £-   ,"£1,092.00",41.50%,"£1,092.00",41.50%,0.00%
29/05/2025,647,Lucas,Brighton,Paid,Cosmic Creations,C008,Referral,P002,Server Key,£150.00,16,"£2,400.00",3%,"£2,328.00",20%,£465.60,"£2,793.60",£80.00,"£1,280.00", £-   , £-   ,0%, £-   ,"£1,048.00",45.00%,"£1,048.00",45.00%,0.00%
29/06/2025,442,Dave,Manchester,Shipping,Infinity Innovations,C009,SEO,P002,Server Key,£150.00,19,"£2,850.00",5%,"£2,707.50",20%,£541.50,"£3,249.00",£80.00,"£1,520.00", £-   , £-   ,0%, £-   ,"£1,187.50",43.90%,"£1,187.50",43.90%,0.00%
29/06/2025,643,Alexandra,Manchester,Pending,Starlight Industries,C002,Events Outreach,P003,Network Switch,£130.00,3,£390.00,9%,£354.90,20%,£70.98,£425.88,£72.00,£216.00,£8.00,£24.00,20%,£4.80,£138.90,39.10%,£114.90,32.40%,6.70%
29/06/2025,841,Lucas,Brighton,Paid,Venus Ventures,C024,SEO,P010,Standing Desk,£530.00,1,£530.00,10%,£477.00,20%,£95.40,£572.40,£360.00,£360.00,£60.00,£60.00,20%,£12.00,£117.00,24.50%,£57.00,11.90%,12.60%
29/06/2025,971,Lisa,Sheffield,Paid,Galactic Enterprises,C003,Referral,P009,Ergonomic Chair,£190.00,8,"£1,520.00",3%,"£1,474.40",20%,£294.88,"£1,769.28",£115.00,£920.00,£45.00,£360.00,20%,£72.00,£554.40,37.60%,£194.40,13.20%,24.40%
29/07/2025,222,Sarah,London,Shipping,Galactic Enterprises,C003,SEO,P001,Laptop,£220.00,7,"£1,540.00",12%,"£1,355.20",20%,£271.04,"£1,626.24",£140.00,£980.00,£15.00,£105.00,20%,£21.00,£375.20,27.70%,£270.20,19.90%,7.80%
29/07/2025,391,Daniel,Sheffield,Shipping,Saturn Solutions,C022,Events Outreach,P007,Keyboard Tray,£25.00,18,£450.00,6%,£423.00,20%,£84.60,£507.60,£14.00,£252.00,£7.00,£126.00,20%,£25.20,£171.00,40.40%,£45.00,10.60%,29.80%
29/08/2025,58,Daniel,Liverpool,Pending,Cosmic Creations,C008,Events Outreach,P006,Monitor Stand,£40.00,17,£680.00,3%,£659.60,20%,£131.92,£791.52,£24.00,£408.00,£7.00,£119.00,20%,£23.80,£251.60,38.10%,£132.60,20.10%,18.00%
29/08/2025,70,Daniel,Bristol,Pending,Supernova Solutions,C014,SEO,P004,Data Storage Device,£70.00,6,£420.00,5%,£399.00,20%,£79.80,£478.80,£30.00,£180.00,£8.00,£48.00,20%,£9.60,£219.00,54.90%,£171.00,42.90%,12.00%
29/08/2025,125,Mark,London,Shipping,Saturn Solutions,C022,SEO,P001,Laptop,£220.00,10,"£2,200.00",2%,"£2,156.00",20%,£431.20,"£2,587.20",£140.00,"£1,400.00",£15.00,£150.00,20%,£30.00,£756.00,35.10%,£606.00,28.10%,7.00%
29/08/2025,654,Lisa,Manchester,Shipping,Stellar Systems,C006,SEO,P004,Data Storage Device,£70.00,15,"£1,050.00",5%,£997.50,20%,£199.50,"£1,197.00",£30.00,£450.00,£8.00,£120.00,20%,£24.00,£547.50,54.90%,£427.50,42.90%,12.00%
29/08/2025,998,Daniel,Leeds,Paid,Interstellar Enterprises,C019,SEO,P006,Monitor Stand,£40.00,17,£680.00,8%,£625.60,20%,£125.12,£750.72,£24.00,£408.00,£7.00,£119.00,20%,£23.80,£217.60,34.80%,£98.60,15.80%,19.00%
29/10/2025,402,Lisa,Manchester,Shipping,Mars Enterprises,C025,SEO,P003,Network Switch,£130.00,5,£650.00,6%,£611.00,20%,£122.20,£733.20,£72.00,£360.00,£8.00,£40.00,20%,£8.00,£251.00,41.10%,£211.00,34.50%,6.60%
29/10/2025,437,Lucas,Birmingham,Pending,Celestial Industries,C013,Events Outreach,P003,Network Switch,£130.00,16,"£2,080.00",5%,"£1,976.00",20%,£395.20,"£2,371.20",£72.00,"£1,152.00",£8.00,£128.00,20%,£25.60,£824.00,41.70%,£696.00,35.20%,6.50%
29/11/2025,593,Mark,Sheffield,Paid,Venus Ventures,C024,SEO,P001,Laptop,£220.00,11,"£2,420.00",10%,"£2,178.00",20%,£435.60,"£2,613.60",£140.00,"£1,540.00",£15.00,£165.00,20%,£33.00,£638.00,29.30%,£473.00,21.70%,7.60%
30/01/2025,237,Alexandra,Brighton,Shipping,AstroTech,C017,Referral,P006,Monitor Stand,£40.00,20,£800.00,5%,£760.00,20%,£152.00,£912.00,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£280.00,36.80%,£140.00,18.40%,18.40%
30/01/2025,858,Lucas,Newcastle,Paid,Cosmos Creations,C020,Referral,P005,Software License,£200.00,19,"£3,800.00",5%,"£3,610.00",20%,£722.00,"£4,332.00",£110.00,"£2,090.00", £-   , £-   ,0%, £-   ,"£1,520.00",42.10%,"£1,520.00",42.10%,0.00%
30/03/2025,146,Jack,Birmingham,Pending,Infinity Innovations,C009,Events Outreach,P008,Cable Management Tray,£20.00,19,£380.00,4%,£364.80,20%,£72.96,£437.76,£12.00,£228.00,£6.00,£114.00,20%,£22.80,£136.80,37.50%,£22.80,6.30%,31.20%
30/03/2025,307,Sarah,Manchester,Shipping,Stellar Systems,C006,SEO,P002,Server Key,£150.00,2,£300.00,5%,£285.00,20%,£57.00,£342.00,£80.00,£160.00, £-   , £-   ,0%, £-   ,£125.00,43.90%,£125.00,43.90%,0.00%
30/03/2025,351,Sarah,Sheffield,Shipping,Sunrise Solutions,C004,Referral,P006,Monitor Stand,£40.00,1,£40.00,3%,£38.80,20%,£7.76,£46.56,£24.00,£24.00,£7.00,£7.00,20%,£1.40,£14.80,38.10%,£7.80,20.10%,18.00%
30/04/2025,764,Daniel,Newcastle,Paid,Mercury Industries,C023,SEO,P006,Monitor Stand,£40.00,17,£680.00,5%,£646.00,20%,£129.20,£775.20,£24.00,£408.00,£7.00,£119.00,20%,£23.80,£238.00,36.80%,£119.00,18.40%,18.40%
30/04/2025,931,Lucas,Brighton,Pending,Infinity Innovations,C009,SEO,P005,Software License,£200.00,11,"£2,200.00",2%,"£2,156.00",20%,£431.20,"£2,587.20",£110.00,"£1,210.00", £-   , £-   ,0%, £-   ,£946.00,43.90%,£946.00,43.90%,0.00%
30/04/2025,948,Lisa,Newcastle,Paid,Nova Innovations,C018,SEO,P003,Network Switch,£130.00,18,"£2,340.00",8%,"£2,152.80",20%,£430.56,"£2,583.36",£72.00,"£1,296.00",£8.00,£144.00,20%,£28.80,£856.80,39.80%,£712.80,33.10%,6.70%
30/06/2025,251,Alexandra,Sheffield,Paid,Cosmos Creations,C020,SEO,P004,Data Storage Device,£70.00,9,£630.00,5%,£598.50,20%,£119.70,£718.20,£30.00,£270.00,£8.00,£72.00,20%,£14.40,£328.50,54.90%,£256.50,42.90%,12.00%
30/06/2025,397,Alexandra,Leeds,Pending,Galactic Enterprises,C003,Referral,P009,Ergonomic Chair,£190.00,8,"£1,520.00",10%,"£1,368.00",20%,£273.60,"£1,641.60",£115.00,£920.00,£45.00,£360.00,20%,£72.00,£448.00,32.70%,£88.00,6.40%,26.30%
30/06/2025,699,Alexandra,Nottingham,Shipping,Lunar Labs,C012,Referral,P006,Monitor Stand,£40.00,5,£200.00,7%,£186.00,20%,£37.20,£223.20,£24.00,£120.00,£7.00,£35.00,20%,£7.00,£66.00,35.50%,£31.00,16.70%,18.80%
30/06/2025,902,Sarah,Manchester,Shipping,Infinity Innovations,C009,Content Outreach,P003,Network Switch,£130.00,12,"£1,560.00",5%,"£1,482.00",20%,£296.40,"£1,778.40",£72.00,£864.00,£8.00,£96.00,20%,£19.20,£618.00,41.70%,£522.00,35.20%,6.50%
30/06/2025,910,Mark,Nottingham,Shipping,Comet Corporation,C016,Website,P004,Data Storage Device,£70.00,20,"£1,400.00",2%,"£1,372.00",20%,£274.40,"£1,646.40",£30.00,£600.00,£8.00,£160.00,20%,£32.00,£772.00,56.30%,£612.00,44.60%,11.70%
30/07/2025,168,Dave,London,Shipping,Orion Enterprises,C015,Referral,P010,Standing Desk,£530.00,12,"£6,360.00",3%,"£6,169.20",20%,"£1,233.84","£7,403.04",£360.00,"£4,320.00",£60.00,£720.00,20%,£144.00,"£1,849.20",30.00%,"£1,129.20",18.30%,11.70%
30/07/2025,551,Lucas,Liverpool,Shipping,Acme Corporation,C001,SEO,P009,Ergonomic Chair,£190.00,12,"£2,280.00",2%,"£2,234.40",20%,£446.88,"£2,681.28",£115.00,"£1,380.00",£45.00,£540.00,20%,£108.00,£854.40,38.20%,£314.40,14.10%,24.10%
30/08/2025,765,Lisa,Manchester,Pending,Nova Innovations,C018,SEO,P005,Software License,£200.00,16,"£3,200.00",5%,"£3,040.00",20%,£608.00,"£3,648.00",£110.00,"£1,760.00", £-   , £-   ,0%, £-   ,"£1,280.00",42.10%,"£1,280.00",42.10%,0.00%
30/08/2025,887,Alexandra,Sheffield,Paid,Cosmos Creations,C020,SEO,P006,Monitor Stand,£40.00,11,£440.00,6%,£413.60,20%,£82.72,£496.32,£24.00,£264.00,£7.00,£77.00,20%,£15.40,£149.60,36.20%,£72.60,17.60%,18.60%
30/09/2025,270,Mark,Birmingham,Shipping,Mars Enterprises,C025,Website,P009,Ergonomic Chair,£190.00,20,"£3,800.00",4%,"£3,648.00",20%,£729.60,"£4,377.60",£115.00,"£2,300.00",£45.00,£900.00,20%,£180.00,"£1,348.00",37.00%,£448.00,12.30%,24.70%
30/09/2025,922,Alexandra,Manchester,Shipping,Solar Solutions,C011,SEO,P005,Software License,£200.00,14,"£2,800.00",9%,"£2,548.00",20%,£509.60,"£3,057.60",£110.00,"£1,540.00", £-   , £-   ,0%, £-   ,"£1,008.00",39.60%,"£1,008.00",39.60%,0.00%
30/09/2025,992,Jack,Manchester,Paid,Stellar Systems,C006,Social Media Outreach,P006,Monitor Stand,£40.00,14,£560.00,7%,£520.80,20%,£104.16,£624.96,£24.00,£336.00,£7.00,£98.00,20%,£19.60,£184.80,35.50%,£86.80,16.70%,18.80%
30/10/2025,276,Lucas,Nottingham,Shipping,Solar Solutions,C011,Referral,P006,Monitor Stand,£40.00,6,£240.00,5%,£228.00,20%,£45.60,£273.60,£24.00,£144.00,£7.00,£42.00,20%,£8.40,£84.00,36.80%,£42.00,18.40%,18.40%
30/10/2025,412,Sarah,Newcastle,Paid,Supernova Solutions,C014,SEO,P010,Standing Desk,£530.00,9,"£4,770.00",3%,"£4,626.90",20%,£925.38,"£5,552.28",£360.00,"£3,240.00",£60.00,£540.00,20%,£108.00,"£1,386.90",30.00%,£846.90,18.30%,11.70%
30/10/2025,571,Jack,Manchester,Paid,Mars Enterprises,C025,SEO,P006,Monitor Stand,£40.00,20,£800.00,3%,£776.00,20%,£155.20,£931.20,£24.00,£480.00,£7.00,£140.00,20%,£28.00,£296.00,38.10%,£156.00,20.10%,18.00%
30/11/2025,169,Mark,Manchester,Shipping,Moonbeam Innovations,C005,Referral,P001,Laptop,£220.00,10,"£2,200.00",5%,"£2,090.00",20%,£418.00,"£2,508.00",£140.00,"£1,400.00",£15.00,£150.00,20%,£30.00,£690.00,33.00%,£540.00,25.80%,7.20%
30/11/2025,979,Sarah,Leeds,Paid,Comet Corporation,C016,SEO,P006,Monitor Stand,£40.00,17,£680.00,8%,£625.60,20%,£125.12,£750.72,£24.00,£408.00,£7.00,£119.00,20%,£23.80,£217.60,34.80%,£98.60,15.80%,19.00%
30/12/2025,321,Lisa,Leeds,Paid,Infinity Innovations,C009,Referral,P006,Monitor Stand,£40.00,5,£200.00,2%,£196.00,20%,£39.20,£235.20,£24.00,£120.00,£7.00,£35.00,20%,£7.00,£76.00,38.80%,£41.00,20.90%,17.90%
30/12/2025,626,Daniel,Newcastle,Paid,Nebula Technologies,C007,Content Outreach,P003,Network Switch,£130.00,3,£390.00,8%,£358.80,20%,£71.76,£430.56,£72.00,£216.00,£8.00,£24.00,20%,£4.80,£142.80,39.80%,£118.80,33.10%,6.70%
30/12/2025,653,Dave,Sheffield,Shipping,Mars Enterprises,C025,Referral,P009,Ergonomic Chair,£190.00,14,"£2,660.00",3%,"£2,580.20",20%,£516.04,"£3,096.24",£115.00,"£1,610.00",£45.00,£630.00,20%,£126.00,£970.20,37.60%,£340.20,13.20%,24.40%
30/12/2025,889,Mark,London,Paid,AstroTech,C017,SEO,P008,Cable Management Tray,£20.00,19,£380.00,5%,£361.00,20%,£72.20,£433.20,£12.00,£228.00,£6.00,£114.00,20%,£22.80,£133.00,36.80%,£19.00,5.30%,31.50%
